Date,Store_ID,Product_ID,Opening_Stock,Closing_Stock,Wastage_Units,Reorder_Level
2024-06-06,S014,P055,330,279,22,162
2024-07-22,S019,P083,449,404,3,159
2024-05-15,S010,P042,297,267,0,137
2024-03-29,S017,P065,326,212,15,151
2024-07-26,S019,P032,316,189,21,95
2024-06-27,S009,P111,354,253,4,106
2024-04-01,S020,P113,434,350,2,136
2024-07-31,S019,P004,384,248,19,103
2024-06-29,S005,P031,353,317,6,109
2024-03-07,S015,P106,355,272,1,170
2024-04-28,S016,P111,105,21,0,177
2024-05-25,S002,P103,179,145,1,157
2024-11-09,S014,P052,290,245,8,170
2024-10-14,S002,P101,271,209,2,147
2024-07-23,S017,P070,335,248,8,155
2024-03-12,S019,P023,590,536,6,175
2024-04-14,S005,P055,252,165,24,102
2024-10-15,S004,P059,568,464,2,192
2024-01-15,S005,P020,513,400,12,126
2024-08-28,S005,P023,106,0,23,97
2024-12-29,S016,P035,169,34,15,107
2024-05-19,S009,P089,389,328,3,104
2024-12-21,S003,P060,155,44,19,186
2024-05-18,S011,P097,123,21,0,108
2024-08-19,S001,P046,556,464,17,151
2024-12-15,S017,P011,152,44,21,140
2024-09-17,S003,P027,577,463,24,198
2024-06-11,S013,P017,489,453,16,163
2024-08-25,S002,P064,465,382,10,191
2024-04-01,S004,P073,217,144,7,118
2024-02-24,S004,P070,133,3,11,125
2024-02-02,S017,P025,422,315,17,125
2024-02-27,S009,P040,597,546,17,109
2024-09-23,S004,P014,211,90,1,82
2024-08-17,S011,P031,220,125,19,150
2024-03-24,S018,P119,113,62,2,122
2024-05-02,S020,P106,325,215,4,94
2024-09-14,S010,P017,406,338,12,174
2024-02-11,S006,P081,112,63,3,147
2024-05-30,S018,P013,297,180,14,101
2024-05-22,S011,P070,418,352,11,100
2024-03-01,S008,P065,478,432,0,143
2024-09-26,S013,P048,139,76,21,160
2024-02-07,S009,P018,268,222,8,137
2024-02-16,S011,P118,343,281,5,106
2024-06-16,S017,P037,449,375,8,106
2024-07-28,S009,P081,266,238,1,104
2024-02-05,S016,P043,205,122,6,186
2024-10-03,S018,P013,381,256,9,138
2024-11-28,S009,P070,296,233,1,186
2024-09-04,S017,P058,406,360,2,110
2024-02-29,S011,P120,368,270,5,105
2024-01-14,S016,P046,316,277,10,196
2024-06-23,S017,P109,152,100,5,124
2024-07-21,S009,P060,189,154,5,145
2024-12-11,S014,P079,592,537,12,81
2024-11-16,S014,P114,100,0,2,122
2024-07-16,S020,P069,207,146,6,123
2024-09-15,S008,P120,446,364,0,179
2024-05-05,S007,P014,450,380,15,138
2024-05-27,S014,P024,593,510,24,193
2024-07-17,S003,P079,391,323,20,123
2024-08-16,S008,P059,531,395,23,195
2024-03-10,S012,P091,159,86,4,129
2024-02-13,S003,P086,476,363,2,114
2024-06-26,S014,P035,179,55,21,190
2024-07-15,S018,P075,416,378,5,164
2024-11-06,S014,P067,530,412,8,195
2024-04-11,S006,P085,141,41,5,91
2024-10-03,S009,P120,214,124,1,123
2024-06-14,S019,P067,255,172,23,96
2024-08-14,S010,P026,102,79,2,145
2024-07-23,S011,P018,245,110,18,177
2024-10-22,S002,P043,499,382,7,103
2024-11-28,S007,P004,365,268,21,151
2024-08-19,S007,P004,535,490,15,122
2024-06-20,S012,P028,238,126,25,142
2024-08-11,S019,P065,421,317,0,91
2024-01-21,S018,P090,343,312,4,184
2024-04-23,S013,P078,102,39,7,172
2024-03-23,S010,P077,157,110,10,194
2024-11-15,S010,P094,214,102,1,102
2024-07-25,S018,P068,195,115,21,197
2024-11-06,S011,P053,305,231,24,126
2024-06-20,S001,P110,490,459,4,190
2024-02-18,S007,P034,286,259,3,83
2024-04-05,S001,P087,113,4,1,148
2024-01-03,S009,P086,193,92,3,189
2024-08-31,S006,P065,534,489,4,191
2024-08-18,S015,P107,374,339,5,102
2024-07-18,S010,P064,468,398,6,128
2024-05-10,S018,P089,101,25,1,80
2024-07-06,S019,P048,322,242,1,184
2024-07-27,S019,P098,165,86,3,129
2024-02-22,S007,P062,436,367,17,147
2024-08-31,S013,P005,420,363,0,88
2024-02-01,S006,P020,120,0,24,99
2024-04-22,S014,P106,284,237,4,95
2024-01-13,S006,P061,385,338,6,85
2024-07-10,S007,P010,234,166,23,158
2024-10-30,S005,P046,319,285,9,150
2024-07-21,S003,P036,236,118,0,159
2024-11-24,S020,P038,470,361,11,178
2024-11-07,S016,P034,474,346,15,196
2024-10-15,S005,P082,245,149,1,196
2024-04-23,S006,P107,157,124,3,143
2024-08-16,S004,P089,163,83,4,81
2024-04-04,S020,P108,446,344,1,109
2024-05-08,S015,P060,533,406,10,147
2024-01-06,S014,P114,574,469,0,114
2024-06-28,S005,P118,102,0,1,118
2024-04-23,S020,P057,580,499,12,123
2024-04-15,S013,P020,207,77,20,88
2024-06-29,S004,P023,198,175,3,165
2024-09-15,S018,P084,277,216,0,195
2024-09-15,S001,P022,336,259,16,184
2024-09-12,S014,P023,271,153,8,172
2024-06-04,S003,P062,431,321,8,97
2024-01-31,S001,P103,312,277,4,200
2024-07-14,S007,P019,502,476,3,170
2024-05-13,S006,P068,147,60,4,126
2024-06-19,S014,P079,204,71,18,166
2024-06-15,S014,P096,291,215,1,142
2024-04-05,S011,P032,569,457,20,172
2024-11-14,S013,P028,197,97,10,173
2024-04-10,S015,P001,519,464,4,194
2024-06-06,S011,P018,369,244,7,156
2024-01-02,S002,P105,416,373,2,169
2024-08-20,S003,P014,201,143,1,186
2024-01-24,S001,P011,465,430,14,192
2024-05-12,S015,P111,389,353,3,102
2024-04-21,S020,P008,453,327,7,164
2024-01-28,S017,P093,192,133,4,91
2024-12-12,S013,P008,278,194,20,153
2024-12-29,S015,P086,269,174,0,183
2024-12-03,S020,P106,491,368,5,87
2024-07-31,S012,P083,316,245,2,195
2024-03-05,S001,P044,443,400,12,128
2024-05-07,S004,P115,285,216,3,82
2024-04-15,S014,P090,559,513,0,162
2024-07-26,S011,P106,238,192,3,190
2024-11-24,S015,P045,555,473,13,106
2024-06-27,S002,P004,327,225,16,120
2024-11-06,S011,P100,283,235,3,180
2024-06-29,S005,P020,392,290,9,164
2024-03-31,S003,P084,131,66,1,125
2024-04-05,S004,P115,137,81,0,87
2024-04-18,S009,P069,155,40,16,128
2024-05-05,S009,P045,580,484,13,138
2024-04-13,S007,P059,168,74,16,143
2024-03-19,S020,P025,355,234,7,145
2024-05-14,S018,P103,498,413,3,89
2024-04-27,S014,P050,461,395,9,83
2024-10-01,S003,P004,211,174,13,126
2024-08-15,S006,P034,474,411,5,82
2024-06-15,S007,P055,209,172,1,148
2024-02-24,S003,P015,160,46,9,127
2024-05-25,S012,P060,257,181,15,141
2024-02-25,S008,P043,560,489,17,174
2024-07-31,S006,P108,558,478,4,192
2024-05-28,S005,P046,168,93,16,149
2024-07-25,S019,P084,165,83,3,102
2024-07-21,S006,P077,291,186,24,120
2024-03-30,S002,P035,441,407,4,150
2024-05-08,S020,P019,388,284,13,119
2024-03-08,S013,P048,385,292,18,153
2024-03-13,S012,P007,431,357,4,190
2024-08-05,S019,P078,413,342,5,112
2024-10-28,S019,P025,229,138,22,121
2024-04-27,S009,P120,337,285,4,109
2024-05-19,S012,P048,506,398,7,99
2024-04-20,S006,P015,394,283,9,89
2024-06-16,S019,P111,587,560,0,171
2024-08-17,S004,P118,394,323,5,90
2024-01-07,S002,P031,224,188,9,132
2024-11-13,S016,P069,517,409,3,102
2024-11-12,S010,P099,376,303,5,157
2024-03-05,S013,P046,544,488,17,192
2024-04-15,S008,P039,241,151,1,113
2024-04-17,S004,P072,258,160,11,138
2024-10-14,S001,P037,383,335,15,200
2024-02-21,S018,P010,566,504,14,171
2024-11-28,S009,P040,516,451,1,155
2024-08-30,S006,P074,338,303,2,115
2024-03-13,S006,P090,558,483,3,160
2024-01-14,S016,P061,495,362,22,187
2024-04-07,S010,P023,413,369,17,173
2024-06-05,S003,P040,484,407,6,140
2024-04-16,S018,P021,297,175,10,188
2024-02-09,S007,P060,292,250,14,197
2024-11-15,S014,P064,285,215,6,200
2024-05-17,S001,P104,546,467,0,117
2024-01-26,S005,P063,395,309,3,98
2024-03-30,S013,P107,539,450,3,110
2024-12-03,S016,P068,195,101,2,143
2024-11-29,S020,P066,433,393,5,196
2024-11-09,S011,P023,408,313,18,122
2024-04-24,S005,P066,405,286,4,117
2024-06-23,S017,P068,512,416,3,108
2024-10-07,S005,P113,146,91,2,117
2024-11-05,S006,P029,425,353,21,114
2024-07-20,S015,P118,172,135,2,190
2024-08-08,S017,P077,523,426,1,149
2024-06-05,S003,P013,104,9,7,111
2024-09-24,S015,P026,437,388,1,167
2024-11-07,S010,P106,331,231,2,147
2024-05-31,S005,P091,585,537,0,169
2024-09-26,S002,P109,491,409,5,196
2024-01-06,S015,P098,536,424,0,133
2024-02-26,S020,P024,391,359,8,171
2024-11-04,S004,P064,555,464,5,184
2024-06-21,S018,P001,511,432,25,159
2024-12-10,S014,P072,212,166,4,167
2024-11-13,S004,P040,443,329,5,156
2024-01-02,S018,P047,391,359,8,133
2024-09-19,S016,P053,516,396,8,144
2024-04-27,S017,P070,301,196,6,127
2024-05-10,S004,P049,536,490,19,192
2024-07-07,S018,P003,350,313,6,150
2024-01-13,S005,P031,570,439,12,84
2024-12-10,S015,P113,499,405,0,195
2024-03-01,S019,P019,529,406,11,165
2024-05-03,S007,P099,103,42,1,109
2024-02-19,S010,P018,116,0,9,94
2024-10-05,S001,P074,276,178,4,152
2024-08-11,S007,P046,264,137,20,182
2024-11-14,S007,P067,430,369,21,184
2024-10-03,S007,P086,100,56,4,146
2024-04-01,S004,P063,519,465,5,84
2024-02-12,S014,P026,363,269,16,159
2024-08-16,S006,P069,550,442,15,120
2024-02-23,S005,P065,167,99,22,177
2024-09-09,S011,P086,426,401,3,132
2024-10-17,S001,P117,277,250,5,180
2024-08-10,S016,P056,550,448,11,160
2024-05-09,S016,P012,524,435,21,102
2024-11-15,S010,P086,133,106,4,84
2024-10-23,S018,P076,264,162,18,117
2024-06-07,S004,P075,377,283,0,168
2024-03-21,S016,P091,403,291,4,153
2024-09-02,S019,P031,499,376,6,169
2024-06-19,S013,P092,524,420,0,89
2024-10-28,S015,P081,296,233,5,182
2024-09-04,S004,P103,300,241,2,84
2024-08-26,S009,P097,500,393,4,194
2024-01-29,S014,P032,155,99,1,118
2024-01-14,S018,P103,518,414,4,187
2024-07-19,S003,P105,188,164,0,99
2024-04-15,S017,P084,513,426,0,85
2024-08-26,S003,P051,481,345,19,188
2024-09-01,S009,P015,427,354,20,129
2024-04-07,S009,P030,401,274,23,186
2024-12-28,S019,P041,384,271,18,141
2024-10-02,S018,P034,555,508,24,195
2024-09-09,S006,P106,168,110,1,181
2024-01-07,S010,P013,185,53,18,92
2024-06-26,S012,P067,364,311,13,133
2024-07-12,S018,P028,580,456,14,145
2024-02-22,S002,P051,379,301,5,196
2024-01-06,S010,P082,273,225,2,126
2024-10-07,S012,P050,528,416,16,135
2024-02-05,S001,P005,430,316,24,140
2024-03-16,S018,P006,201,98,16,165
2024-02-16,S018,P018,106,0,14,124
2024-09-03,S018,P115,314,251,0,107
2024-10-04,S009,P078,486,369,18,124
2024-08-17,S014,P019,529,499,0,143
2024-06-18,S010,P046,124,18,21,125
2024-03-31,S017,P089,293,175,2,159
2024-04-14,S019,P098,371,278,2,142
2024-01-26,S002,P106,160,73,1,166
2024-08-06,S012,P019,169,26,25,140
2024-05-09,S014,P057,422,311,5,113
2024-09-23,S008,P118,495,443,4,121
2024-08-10,S002,P027,568,524,0,107
2024-07-07,S018,P017,274,187,15,117
2024-08-16,S003,P086,319,250,3,134
2024-09-06,S013,P071,142,26,14,174
2024-11-30,S012,P024,394,259,24,101
2024-12-02,S010,P013,125,17,9,102
2024-11-22,S013,P058,475,408,20,136
2024-04-10,S012,P043,446,414,2,153
2024-11-17,S005,P051,575,527,23,118
2024-11-21,S011,P075,178,115,19,116
2024-08-26,S018,P113,180,62,5,119
2024-06-13,S005,P120,238,153,5,80
2024-06-26,S017,P087,452,357,0,90
2024-06-04,S009,P057,261,213,2,157
2024-03-27,S015,P101,554,501,2,150
2024-11-29,S018,P052,360,274,9,85
2024-02-27,S005,P031,545,484,5,142
2024-04-05,S011,P042,269,206,23,92
2024-11-29,S007,P045,383,286,1,114
2024-09-10,S019,P089,463,355,1,143
2024-08-20,S001,P007,432,375,13,175
2024-05-26,S012,P102,153,108,3,133
2024-08-15,S016,P044,536,468,1,111
2024-12-09,S017,P036,329,262,16,192
2024-05-20,S002,P059,248,200,5,198
2024-04-21,S020,P055,219,120,6,84
2024-08-19,S004,P078,168,129,12,151
2024-08-26,S001,P040,179,129,5,83
2024-02-27,S008,P025,217,135,1,102
2024-09-02,S015,P034,510,440,13,146
2024-10-31,S009,P075,324,203,15,102
2024-05-30,S010,P049,418,345,17,156
2024-09-09,S015,P067,590,471,4,193
2024-02-15,S010,P096,347,256,5,125
2024-12-05,S008,P057,255,217,18,173
2024-05-13,S009,P111,585,533,0,161
2024-08-10,S009,P016,412,304,7,150
2024-10-18,S012,P092,506,447,2,82
2024-08-17,S011,P100,458,357,4,169
2024-03-07,S020,P049,171,133,17,191
2024-05-22,S014,P066,477,338,22,125
2024-04-14,S017,P013,466,359,3,133
2024-03-18,S004,P111,444,343,2,91
2024-11-03,S006,P072,418,351,11,146
2024-05-08,S008,P099,360,321,5,165
2024-12-22,S010,P107,566,482,5,182
2024-10-27,S001,P008,332,288,17,149
2024-10-08,S014,P026,170,128,11,164
2024-07-27,S015,P086,423,359,5,143
2024-11-14,S017,P065,508,416,1,148
2024-01-02,S006,P112,443,327,1,140
2024-07-02,S018,P028,268,245,2,121
2024-02-28,S013,P089,446,326,5,94
2024-06-30,S009,P084,527,448,5,109
2024-05-09,S001,P062,367,280,25,132
2024-09-05,S007,P019,226,164,18,106
2024-08-09,S014,P112,209,165,5,199
2024-06-09,S004,P055,338,205,24,174
2024-06-11,S013,P046,414,357,6,133
2024-07-27,S002,P037,235,112,18,123
2024-10-16,S007,P102,487,433,3,92
2024-04-20,S005,P017,293,241,4,85
2024-02-27,S016,P104,270,230,1,130
2024-03-05,S008,P022,529,423,13,150
2024-11-07,S014,P044,481,410,12,174
2024-12-17,S014,P093,468,369,1,186
2024-05-02,S008,P007,139,66,24,133
2024-02-08,S011,P069,144,83,10,92
2024-10-24,S009,P112,564,452,5,103
2024-01-10,S008,P044,186,78,19,140
2024-03-19,S001,P086,363,295,5,188
2024-11-30,S013,P116,110,63,4,92
2024-06-15,S019,P004,121,1,7,130
2024-11-16,S017,P016,384,334,0,159
2024-03-11,S008,P066,570,481,15,135
2024-08-05,S001,P082,242,161,5,185
2024-06-21,S001,P084,552,492,3,135
2024-02-23,S004,P119,454,403,1,98
2024-12-06,S012,P093,346,276,5,173
2024-03-06,S017,P079,586,539,25,102
2024-01-03,S003,P119,574,519,4,162
2024-07-03,S002,P116,381,334,3,179
2024-08-06,S014,P027,307,181,12,110
2024-09-29,S020,P030,531,462,22,179
2024-04-27,S002,P084,274,241,2,107
2024-08-04,S012,P012,113,87,1,147
2024-12-30,S017,P048,368,313,21,196
2024-03-30,S020,P085,289,209,3,163
2024-10-09,S006,P021,219,188,3,154
2024-09-06,S020,P045,510,456,9,194
2024-02-07,S001,P058,374,235,20,161
2024-10-19,S007,P023,551,463,4,152
2024-12-23,S009,P044,585,507,16,102
2024-01-04,S002,P081,479,436,2,148
2024-02-17,S007,P047,111,0,10,196
2024-08-20,S012,P045,486,456,9,158
2024-09-25,S009,P021,133,90,9,116
2024-12-13,S019,P026,331,233,5,188
2024-10-13,S001,P026,230,165,4,112
2024-12-10,S005,P086,103,1,3,100
2024-10-07,S012,P007,424,352,4,186
2024-11-28,S015,P085,387,323,3,104
2024-08-13,S019,P103,300,202,1,105
2024-06-08,S001,P074,280,228,6,129
2024-06-03,S020,P108,452,402,4,150
2024-11-26,S020,P079,477,413,23,189
2024-01-07,S009,P110,195,170,5,165
2024-04-07,S001,P090,453,336,4,124
2024-11-02,S007,P075,259,197,0,105
2024-07-30,S006,P096,338,247,4,177
2024-12-16,S012,P012,197,104,4,175
2024-07-27,S015,P081,284,229,4,195
2024-06-05,S017,P014,142,109,11,197
2024-02-21,S004,P116,545,424,1,113
2024-03-17,S018,P043,271,241,0,190
2024-01-14,S020,P087,205,92,3,85
2024-06-01,S008,P066,470,371,14,163
2024-11-17,S014,P107,536,467,4,183
2024-01-29,S010,P086,570,524,3,163
2024-08-13,S002,P041,344,261,0,80
2024-03-14,S018,P102,414,293,2,86
2024-04-23,S007,P077,301,193,6,142
2024-01-31,S014,P088,513,439,4,185
2024-06-05,S007,P049,520,417,22,96
2024-06-16,S019,P089,259,217,1,94
2024-10-11,S006,P059,494,428,6,123
2024-09-28,S014,P119,585,495,1,100
2024-02-06,S004,P067,407,313,1,92
2024-04-03,S006,P084,353,257,5,138
2024-11-08,S007,P051,291,181,16,101
2024-02-27,S002,P105,138,94,4,109
2024-09-27,S013,P031,274,148,10,189
2024-09-03,S009,P049,458,403,9,172
2024-01-20,S017,P015,476,342,18,157
2024-10-16,S013,P044,168,82,19,163
2024-11-09,S006,P047,498,381,23,189
2024-02-16,S005,P097,588,531,1,115
2024-10-06,S016,P100,254,216,0,162
2024-08-03,S002,P023,186,76,23,104
2024-10-01,S008,P045,553,495,19,173
2024-07-18,S015,P005,560,451,15,128
2024-08-20,S010,P052,566,471,7,194
2024-01-29,S002,P047,320,217,22,194
2024-08-15,S007,P020,109,0,19,200
2024-09-30,S017,P112,283,209,4,86
2024-03-11,S001,P016,329,287,6,125
2024-08-15,S005,P066,460,388,22,186
2024-10-11,S016,P029,402,313,24,150
2024-04-17,S016,P033,437,402,2,90
2024-05-06,S002,P019,565,477,9,80
2024-11-06,S007,P006,398,347,3,112
2024-07-21,S001,P088,512,405,1,169
2024-09-18,S002,P011,563,448,9,99
2024-09-22,S007,P083,157,66,5,159
2024-06-07,S010,P085,413,337,0,143
2024-02-11,S009,P051,211,122,6,165
2024-03-25,S001,P069,417,354,2,117
2024-05-22,S017,P090,433,378,1,171
2024-10-23,S020,P100,380,322,4,134
2024-01-13,S009,P117,465,395,4,133
2024-02-29,S007,P108,303,212,3,187
2024-05-16,S014,P104,558,475,3,91
2024-03-20,S003,P044,122,4,3,146
2024-05-29,S010,P020,385,303,20,121
2024-08-16,S014,P093,369,262,5,181
2024-04-20,S009,P067,378,285,10,177
2024-01-20,S007,P100,487,445,1,198
2024-04-08,S018,P050,172,93,16,103
2024-08-06,S002,P120,580,494,2,195
2024-06-26,S001,P008,155,52,17,172
2024-01-15,S005,P063,280,201,16,170
2024-11-29,S018,P115,207,140,2,166
2024-11-06,S019,P077,209,78,19,114
2024-10-15,S007,P097,568,543,3,128
2024-04-30,S012,P101,416,296,3,185
2024-07-04,S005,P062,458,376,7,170
2024-09-14,S006,P011,309,277,8,162
2024-03-30,S010,P012,181,71,17,159
2024-04-11,S015,P041,204,141,1,177
2024-05-24,S015,P005,377,322,16,112
2024-07-20,S017,P009,113,44,19,155
2024-04-08,S009,P030,114,69,6,100
2024-04-26,S006,P117,121,71,3,174
2024-08-12,S001,P034,415,356,2,95
2024-06-20,S002,P009,336,203,21,195
2024-10-06,S006,P079,423,344,13,121
2024-10-03,S020,P106,158,138,0,165
2024-11-22,S006,P040,448,342,10,123
2024-02-13,S007,P030,430,289,24,166
2024-10-17,S011,P115,427,377,1,80
2024-03-08,S002,P001,572,453,8,156
2024-05-03,S006,P050,481,421,13,141
2024-06-25,S020,P078,333,246,17,112
2024-08-21,S001,P034,444,312,25,95
2024-02-11,S002,P003,204,106,22,147
2024-10-21,S009,P103,356,284,1,130
2024-04-24,S002,P098,336,274,2,111
2024-04-13,S002,P032,271,189,4,172
2024-09-13,S010,P082,162,61,3,91
2024-09-24,S009,P089,366,289,1,142
2024-06-03,S014,P072,214,142,9,166
2024-12-07,S002,P076,335,244,19,97
2024-09-05,S006,P097,122,66,2,194
2024-11-26,S018,P002,143,105,11,181
2024-05-13,S016,P074,346,287,13,82
2024-12-13,S013,P087,472,447,4,190
2024-08-20,S019,P099,367,309,3,132
2024-06-13,S007,P093,563,476,2,123
2024-09-29,S010,P023,373,319,22,197
2024-12-16,S018,P117,138,56,1,171
2024-05-12,S018,P040,327,293,9,87
2024-06-10,S020,P007,424,344,20,158
2024-10-25,S015,P120,362,302,0,192
2024-11-06,S013,P031,581,541,6,176
2024-10-31,S015,P017,335,232,25,134
2024-11-09,S020,P110,501,426,5,109
2024-12-24,S005,P003,206,110,25,183
2024-01-07,S017,P081,304,184,1,123
2024-12-03,S018,P094,593,506,4,169
2024-02-08,S010,P087,514,418,1,82
2024-03-15,S011,P054,247,213,5,177
2024-12-13,S005,P080,328,299,2,117
2024-11-08,S017,P062,396,291,23,94
2024-11-24,S005,P105,340,302,5,82
2024-08-19,S017,P081,536,483,5,101
2024-11-17,S003,P005,143,35,24,196
2024-06-12,S006,P086,308,267,1,117
2024-06-22,S010,P012,263,143,13,96
2024-08-04,S006,P046,453,399,21,90
2024-11-01,S011,P104,579,510,3,138
2024-10-10,S006,P095,260,189,0,198
2024-11-26,S009,P004,309,188,12,110
2024-02-17,S019,P003,570,493,12,130
2024-07-08,S005,P080,513,463,10,105
2024-11-28,S012,P107,345,236,3,181
2024-05-11,S011,P035,126,84,2,106
2024-10-04,S007,P008,129,42,14,109
2024-05-06,S019,P009,385,348,3,85
2024-07-31,S018,P035,237,165,20,172
2024-12-28,S002,P051,213,128,3,110
2024-08-04,S002,P012,512,390,11,107
2024-03-28,S007,P073,300,279,0,109
2024-04-06,S016,P008,119,70,3,96
2024-11-13,S002,P041,366,309,2,189
2024-08-25,S019,P066,334,271,19,136
2024-02-07,S010,P096,591,511,2,102
2024-04-16,S011,P010,451,385,3,191
2024-09-10,S013,P119,580,516,1,81
2024-05-22,S011,P011,181,104,4,124
2024-03-03,S005,P003,170,115,9,97
2024-02-07,S006,P047,397,315,18,144
2024-11-06,S005,P009,501,372,20,190
2024-08-28,S009,P056,542,419,11,97
2024-05-15,S017,P097,501,435,5,88
2024-06-22,S007,P014,550,430,14,97
2024-07-12,S018,P113,367,296,0,197
2024-05-02,S003,P002,314,261,24,103
2024-02-24,S006,P005,165,127,17,169
2024-01-07,S004,P116,370,257,4,143
2024-10-22,S009,P002,199,62,18,138
2024-11-18,S011,P068,447,322,20,193
2024-07-01,S013,P011,140,81,5,132
2024-10-27,S012,P001,345,263,5,80
2024-06-09,S013,P040,458,388,17,96
2024-04-24,S008,P016,485,363,24,104
2024-11-01,S009,P015,480,353,7,144
2024-08-10,S013,P105,457,373,2,148
2024-10-16,S012,P086,597,548,0,158
2024-08-22,S006,P078,385,291,25,116
2024-01-26,S003,P038,538,423,16,131
2024-09-04,S006,P072,510,441,7,196
2024-01-12,S003,P092,366,261,5,109
2024-08-16,S002,P059,354,296,5,192
2024-09-15,S001,P075,164,118,24,194
2024-12-07,S010,P059,355,287,9,177
2024-09-24,S016,P025,261,163,18,98
2024-08-23,S001,P046,543,474,24,180
2024-01-08,S002,P006,277,158,19,182
2024-04-23,S019,P077,250,155,17,145
2024-04-04,S020,P042,465,350,20,156
2024-12-02,S016,P044,374,282,19,146
2024-07-02,S013,P119,111,62,3,115
2024-01-18,S020,P020,458,413,19,150
2024-05-01,S013,P120,378,305,2,183
2024-08-07,S013,P037,447,370,24,92
2024-08-29,S016,P023,277,232,18,120
2024-09-29,S007,P035,487,373,14,134
2024-11-06,S019,P118,569,513,2,146
2024-11-18,S009,P036,578,481,1,144
2024-03-30,S017,P017,498,369,19,124
2024-06-21,S012,P077,225,145,14,175
2024-04-13,S001,P032,268,213,12,120
2024-08-17,S008,P107,192,147,0,107
2024-04-19,S011,P104,192,86,2,198
2024-11-18,S007,P066,345,260,1,184
2024-08-26,S015,P010,591,481,21,87
2024-11-04,S020,P101,552,501,2,177
2024-01-12,S017,P119,148,126,2,174
2024-02-09,S020,P098,466,376,3,104
2024-05-29,S002,P076,434,377,5,126
2024-07-18,S014,P106,230,194,3,115
2024-03-19,S010,P043,407,340,25,199
2024-01-07,S005,P027,536,484,4,110
2024-06-03,S011,P010,365,273,9,132
2024-04-02,S014,P005,194,138,18,141
2024-12-06,S013,P043,102,0,10,101
2024-06-04,S018,P029,298,191,6,195
2024-03-19,S017,P001,188,121,19,139
2024-07-24,S004,P082,269,194,2,130
2024-11-12,S016,P046,181,117,13,106
2024-04-18,S012,P013,537,408,17,174
2024-04-30,S017,P082,290,235,1,104
2024-04-28,S013,P032,250,153,9,197
2024-10-09,S019,P114,133,40,0,168
2024-07-22,S013,P053,238,166,9,141
2024-03-23,S005,P017,225,167,3,92
2024-05-13,S004,P090,117,2,0,114
2024-03-21,S017,P023,131,63,1,181
2024-07-02,S002,P009,164,39,18,101
2024-08-09,S016,P113,369,250,5,107
2024-03-18,S005,P085,105,14,5,164
2024-11-30,S005,P034,549,469,15,132
2024-03-06,S008,P094,532,448,5,113
2024-11-05,S004,P116,534,428,3,196
2024-06-07,S011,P085,180,115,2,138
2024-03-03,S003,P046,145,71,4,174
2024-06-04,S001,P118,479,416,5,146
2024-11-07,S004,P004,286,214,25,111
2024-11-17,S017,P065,241,202,10,173
2024-04-22,S003,P072,116,72,10,116
2024-02-08,S019,P066,230,198,10,119
2024-01-17,S017,P008,297,230,5,153
2024-07-06,S010,P050,333,239,11,122
2024-06-27,S012,P055,117,65,15,146
2024-01-23,S014,P044,380,308,20,104
2024-02-25,S019,P040,547,469,3,170
2024-09-28,S007,P051,169,99,9,108
2024-11-30,S006,P005,421,364,25,161
2024-12-18,S012,P053,395,299,24,113
2024-03-30,S008,P008,157,32,25,119
2024-10-23,S008,P011,549,463,11,198
2024-04-26,S001,P113,475,407,4,169
2024-05-26,S018,P119,510,449,5,156
2024-12-07,S016,P062,180,81,1,135
2024-07-18,S009,P064,545,447,0,118
