Date,Store_ID,Product_ID,Units_Sold,Selling_Price,Discount_%,Revenue
2024-08-20,S009,P092,22,5.54,0.14,104.82
2024-01-04,S003,P045,7,13.22,0.0,92.54
2024-04-24,S007,P101,30,13.68,0.0,410.4
2024-06-21,S020,P116,31,7.81,0.0,242.11
2024-07-17,S004,P080,115,11.98,0.0,1377.7
2024-12-11,S020,P075,77,15.37,0.0,1183.49
2024-03-25,S008,P103,35,8.75,0.0,306.25
2024-01-06,S018,P097,79,11.45,0.0,904.55
2024-03-21,S005,P102,124,3.17,0.0,393.08
2024-01-19,S014,P083,61,8.02,0.09,445.19
2024-03-21,S019,P022,66,5.09,0.0,335.94
2024-04-23,S006,P104,67,8.18,0.0,548.06
2024-11-22,S008,P043,74,13.42,0.0,993.08
2024-10-21,S014,P021,75,10.07,0.0,755.25
2024-08-21,S014,P045,69,12.9,0.0,890.1
2024-01-16,S012,P036,42,4.01,0.0,168.42
2024-09-28,S009,P004,31,2.59,0.0,80.29
2024-10-02,S018,P104,28,7.88,0.0,220.64
2024-11-21,S008,P108,27,12.24,0.25,247.86
2024-04-10,S005,P096,122,9.41,0.16,964.34
2024-06-19,S016,P018,77,6.1,0.21,371.06
2024-11-16,S002,P120,69,10.95,0.14,649.77
2024-07-08,S009,P031,62,8.32,0.0,515.84
2024-12-28,S014,P011,77,14.83,0.07,1061.98
2024-10-29,S002,P061,63,5.23,0.0,329.49
2024-03-13,S004,P115,27,5.15,0.0,139.05
2024-11-03,S012,P078,30,2.58,0.0,77.4
2024-12-08,S005,P116,54,8.04,0.0,434.16
2024-08-23,S006,P092,87,5.25,0.0,456.75
2024-09-04,S007,P112,57,5.65,0.0,322.05
2024-07-26,S003,P054,107,11.6,0.0,1241.2
2024-01-03,S010,P083,78,8.01,0.0,624.78
2024-12-21,S017,P015,65,2.52,0.08,150.7
2024-12-23,S004,P110,8,8.58,0.0,68.64
2024-11-23,S011,P029,35,14.63,0.0,512.05
2024-12-19,S016,P031,31,8.16,0.0,252.96
2024-06-11,S012,P072,74,15.22,0.0,1126.28
2024-08-11,S012,P113,26,9.13,0.0,237.38
2024-04-24,S005,P063,130,4.49,0.0,583.7
2024-08-08,S004,P040,31,8.47,0.0,262.57
2024-06-07,S015,P095,41,14.17,0.0,580.97
2024-02-12,S017,P055,60,9.5,0.0,570.0
2024-05-03,S007,P010,33,3.24,0.0,106.92
2024-03-21,S005,P102,94,3.17,0.0,297.98
2024-02-08,S003,P065,28,4.18,0.0,117.04
2024-11-27,S009,P018,13,6.23,0.0,80.99
2024-08-08,S007,P120,9,10.17,0.0,91.53
2024-07-18,S006,P031,13,7.79,0.11,90.13
2024-01-17,S013,P017,104,4.65,0.0,483.6
2024-10-15,S010,P063,42,4.55,0.15,162.44
2024-03-12,S012,P033,26,12.23,0.0,317.98
2024-08-28,S006,P038,51,11.87,0.0,605.37
2024-10-13,S004,P103,84,9.04,0.0,759.36
2024-08-06,S020,P120,29,10.31,0.07,278.06
2024-01-18,S017,P104,45,7.92,0.08,327.89
2024-09-08,S014,P117,9,8.6,0.0,77.4
2024-01-21,S009,P033,53,12.74,0.0,675.22
2024-11-29,S018,P007,96,11.08,0.07,989.22
2024-01-23,S011,P087,81,2.98,0.0,241.38
2024-02-19,S001,P117,31,8.47,0.0,262.57
2024-09-18,S019,P019,47,5.4,0.0,253.8
2024-04-08,S009,P077,48,8.28,0.0,397.44
2024-09-01,S009,P037,20,13.85,0.0,277.0
2024-05-12,S014,P095,80,14.48,0.19,938.3
2024-03-13,S004,P065,98,4.08,0.0,399.84
2024-12-02,S019,P002,66,3.18,0.0,209.88
2024-07-19,S012,P092,14,5.3,0.0,74.2
2024-01-10,S012,P025,34,9.88,0.0,335.92
2024-12-23,S001,P075,54,15.34,0.0,828.36
2024-08-29,S012,P088,39,13.14,0.0,512.46
2024-11-09,S012,P012,83,7.85,0.0,651.55
2024-05-11,S010,P001,42,2.95,0.0,123.9
2024-06-13,S010,P016,42,12.55,0.0,527.1
2024-11-26,S012,P120,36,10.61,0.0,381.96
2024-06-17,S010,P090,90,6.64,0.0,597.6
2024-07-24,S003,P077,33,7.98,0.0,263.34
2024-08-05,S009,P064,66,14.95,0.0,986.7
2024-03-29,S002,P011,45,14.36,0.0,646.2
2024-11-04,S017,P100,63,6.75,0.0,425.25
2024-02-14,S014,P113,72,9.43,0.0,678.96
2024-07-19,S018,P111,79,3.83,0.23,232.98
2024-02-07,S015,P022,25,5.12,0.17,106.24
2024-02-06,S011,P028,66,6.42,0.0,423.72
2024-04-20,S012,P094,27,14.64,0.1,355.75
2024-02-16,S015,P037,45,14.01,0.0,630.45
2024-06-14,S003,P082,80,7.8,0.0,624.0
2024-08-25,S014,P055,33,9.45,0.0,311.85
2024-05-26,S017,P090,42,6.86,0.0,288.12
2024-06-19,S019,P073,81,2.39,0.0,193.59
2024-01-02,S008,P020,83,9.62,0.0,798.46
2024-12-22,S002,P027,24,4.62,0.0,110.88
2024-09-26,S018,P040,128,9.04,0.0,1157.12
2024-12-26,S003,P013,89,6.08,0.0,541.12
2024-10-20,S020,P097,130,11.37,0.0,1478.1
2024-07-07,S013,P082,98,8.06,0.0,789.88
2024-07-24,S011,P019,27,5.09,0.25,103.07
2024-01-01,S013,P073,107,2.31,0.0,247.17
2024-01-20,S001,P001,72,2.94,0.0,211.68
2024-11-20,S015,P117,74,8.64,0.0,639.36
2024-06-09,S010,P029,43,13.78,0.0,592.54
2024-11-08,S020,P051,7,3.05,0.0,21.35
2024-01-10,S008,P120,23,10.13,0.0,232.99
2024-06-24,S009,P115,57,5.37,0.0,306.09
2024-06-16,S016,P106,4,2.6,0.0,10.4
2024-10-30,S020,P074,36,4.57,0.0,164.52
2024-12-05,S005,P071,98,4.89,0.0,479.22
2024-03-14,S014,P035,80,3.12,0.06,234.62
2024-02-19,S018,P043,22,13.44,0.0,295.68
2024-07-27,S002,P078,80,2.63,0.0,210.4
2024-12-11,S001,P031,175,8.38,0.0,1466.5
2024-12-28,S002,P039,89,10.28,0.0,914.92
2024-10-23,S001,P074,23,4.83,0.0,111.09
2024-09-10,S013,P071,107,4.99,0.0,533.93
2024-05-22,S016,P023,19,11.72,0.0,222.68
2024-01-22,S004,P050,22,6.86,0.0,150.92
2024-07-17,S019,P054,57,11.51,0.0,656.07
2024-08-12,S004,P048,26,8.93,0.0,232.18
2024-07-07,S002,P046,81,7.97,0.0,645.57
2024-10-04,S015,P088,11,13.12,0.0,144.32
2024-06-01,S010,P109,80,8.61,0.0,688.8
2024-06-17,S020,P040,96,8.8,0.1,760.32
2024-10-13,S010,P095,65,14.54,0.0,945.1
2024-12-23,S017,P098,21,12.24,0.0,257.04
2024-03-27,S010,P055,56,9.69,0.0,542.64
2024-09-01,S001,P034,74,7.19,0.0,532.06
2024-09-18,S011,P001,49,2.93,0.0,143.57
2024-10-01,S013,P029,130,13.69,0.0,1779.7
2024-01-15,S013,P056,123,8.56,0.0,1052.88
2024-03-23,S014,P048,59,8.76,0.0,516.84
2024-05-05,S011,P061,36,5.22,0.0,187.92
2024-10-01,S011,P049,37,2.49,0.0,92.13
2024-07-20,S019,P043,5,14.33,0.0,71.65
2024-07-10,S016,P068,31,4.41,0.0,136.71
2024-05-28,S017,P083,47,8.04,0.0,377.88
2024-02-09,S008,P045,38,12.72,0.0,483.36
2024-04-20,S003,P105,63,14.5,0.0,913.5
2024-01-23,S019,P061,73,4.93,0.0,359.89
2024-10-01,S015,P077,54,8.18,0.0,441.72
2024-01-13,S011,P020,106,9.61,0.0,1018.66
2024-04-24,S017,P012,27,8.03,0.0,216.81
2024-11-12,S014,P111,17,3.69,0.0,62.73
2024-10-09,S012,P051,19,3.17,0.0,60.23
2024-07-22,S012,P094,53,15.23,0.0,807.19
2024-04-03,S020,P029,57,13.96,0.0,795.72
2024-05-11,S003,P017,40,4.47,0.0,178.8
2024-10-20,S009,P003,84,4.09,0.0,343.56
2024-05-18,S003,P048,6,9.16,0.0,54.96
2024-04-10,S001,P002,88,3.23,0.0,284.24
2024-07-10,S015,P041,54,15.15,0.0,818.1
2024-05-26,S018,P003,53,4.12,0.0,218.36
2024-12-06,S005,P047,45,6.72,0.09,275.18
2024-10-23,S006,P085,63,7.95,0.0,500.85
2024-10-10,S019,P006,51,14.51,0.0,740.01
2024-10-11,S010,P027,4,4.88,0.0,19.52
2024-11-29,S010,P099,38,12.08,0.0,459.04
2024-11-15,S020,P108,57,11.18,0.0,637.26
2024-04-24,S002,P099,17,11.6,0.0,197.2
2024-10-04,S015,P049,73,2.44,0.0,178.12
2024-05-16,S019,P073,71,2.39,0.0,169.69
2024-07-07,S013,P092,102,5.33,0.0,543.66
2024-08-31,S017,P113,74,9.88,0.24,555.65
2024-02-18,S008,P102,62,3.05,0.0,189.1
2024-07-07,S012,P099,25,11.61,0.0,290.25
2024-07-10,S003,P006,7,14.91,0.0,104.37
2024-06-24,S013,P105,124,14.89,0.0,1846.36
2024-08-19,S016,P019,18,5.4,0.0,97.2
2024-09-18,S002,P064,88,14.89,0.0,1310.32
2024-06-02,S012,P029,19,13.84,0.0,262.96
2024-12-05,S004,P043,87,14.24,0.0,1238.88
2024-02-09,S004,P106,80,2.55,0.0,204.0
2024-09-28,S011,P023,74,12.4,0.0,917.6
2024-06-16,S020,P060,79,9.4,0.0,742.6
2024-12-28,S020,P107,80,4.29,0.0,343.2
2024-01-23,S013,P019,98,5.28,0.0,517.44
2024-10-07,S002,P074,39,4.61,0.0,179.79
2024-12-16,S004,P047,21,6.68,0.0,140.28
2024-09-07,S001,P049,79,2.62,0.0,206.98
2024-06-09,S008,P009,82,2.16,0.0,177.12
2024-08-17,S020,P022,92,5.23,0.0,481.16
2024-08-04,S004,P026,100,7.07,0.0,707.0
2024-09-22,S001,P067,9,13.95,0.0,125.55
2024-04-10,S012,P028,33,6.27,0.0,206.91
2024-04-14,S011,P090,18,6.69,0.0,120.42
2024-08-24,S016,P114,60,8.08,0.0,484.8
2024-08-10,S008,P071,46,5.14,0.0,236.44
2024-11-17,S016,P036,29,3.94,0.0,114.26
2024-02-19,S004,P029,124,14.11,0.0,1749.64
2024-07-19,S017,P063,19,4.66,0.0,88.54
2024-11-06,S019,P067,10,14.33,0.0,143.3
2024-05-25,S008,P005,5,8.52,0.0,42.6
2024-12-13,S017,P119,34,9.14,0.18,254.82
2024-05-09,S011,P105,88,15.19,0.0,1336.72
2024-07-14,S010,P016,90,12.3,0.0,1107.0
2024-10-28,S016,P092,66,5.6,0.0,369.6
2024-04-01,S006,P117,70,8.69,0.0,608.3
2024-10-13,S013,P069,37,14.17,0.0,524.29
2024-10-11,S004,P049,110,2.57,0.0,282.7
2024-02-13,S017,P015,18,2.58,0.0,46.44
2024-09-08,S014,P004,58,2.63,0.0,152.54
2024-11-01,S007,P032,28,10.37,0.0,290.36
2024-12-04,S015,P004,27,2.61,0.0,70.47
2024-08-01,S006,P091,18,6.66,0.0,119.88
2024-02-17,S007,P009,4,2.08,0.0,8.32
2024-09-01,S017,P055,64,9.5,0.0,608.0
2024-03-22,S002,P102,89,3.26,0.0,290.14
2024-04-21,S015,P070,10,13.57,0.0,135.7
2024-12-09,S004,P075,84,15.18,0.21,1007.34
2024-11-04,S011,P111,105,3.88,0.0,407.4
2024-08-18,S011,P013,105,6.23,0.0,654.15
2024-06-26,S006,P119,58,9.07,0.0,526.06
2024-06-20,S017,P071,21,5.04,0.0,105.84
2024-03-13,S019,P100,85,7.1,0.0,603.5
2024-07-17,S003,P032,74,10.06,0.17,617.89
2024-02-15,S013,P013,23,6.04,0.0,138.92
2024-02-02,S004,P056,32,8.57,0.0,274.24
2024-09-07,S015,P017,71,4.7,0.0,333.7
2024-03-04,S020,P066,53,3.23,0.0,171.19
2024-09-19,S014,P039,27,9.92,0.0,267.84
2024-03-13,S020,P057,37,15.16,0.0,560.92
2024-12-10,S020,P043,8,13.51,0.0,108.08
2024-12-30,S013,P053,31,13.16,0.0,407.96
2024-06-26,S011,P052,13,2.25,0.0,29.25
2024-08-14,S010,P114,41,8.17,0.0,334.97
2024-05-18,S002,P004,23,2.66,0.0,61.18
2024-12-20,S002,P090,40,6.93,0.15,235.62
2024-06-03,S002,P019,71,5.11,0.0,362.81
2024-08-27,S020,P027,68,4.66,0.0,316.88
2024-07-20,S019,P067,30,14.49,0.21,343.41
2024-11-08,S011,P046,84,8.07,0.0,677.88
2024-01-05,S012,P116,74,7.74,0.0,572.76
2024-12-03,S013,P025,78,9.77,0.0,762.06
2024-06-11,S008,P034,57,7.3,0.0,416.1
2024-05-09,S012,P049,14,2.54,0.0,35.56
2024-05-04,S007,P090,58,6.79,0.0,393.82
2024-06-14,S003,P031,44,7.86,0.0,345.84
2024-12-11,S016,P070,86,13.82,0.0,1188.52
2024-10-09,S012,P011,71,14.31,0.0,1016.01
2024-08-06,S009,P074,9,4.67,0.18,34.46
2024-09-06,S017,P094,47,14.68,0.0,689.96
2024-02-29,S008,P033,27,12.79,0.0,345.33
2024-01-02,S011,P026,70,6.74,0.12,415.18
2024-08-19,S014,P090,69,7.12,0.0,491.28
2024-07-14,S010,P065,64,4.13,0.0,264.32
2024-12-01,S010,P098,115,12.58,0.12,1273.1
2024-01-11,S010,P028,49,6.13,0.0,300.37
2024-07-27,S018,P041,58,15.28,0.0,886.24
2024-01-29,S007,P097,77,11.07,0.0,852.39
2024-04-18,S014,P014,27,14.15,0.0,382.05
2024-03-24,S019,P089,16,2.26,0.0,36.16
2024-11-20,S015,P106,39,2.53,0.0,98.67
2024-08-23,S007,P014,54,14.17,0.0,765.18
2024-03-18,S001,P110,41,8.45,0.12,304.88
2024-10-30,S001,P086,115,7.98,0.0,917.7
2024-07-05,S015,P105,89,14.84,0.0,1320.76
2024-01-23,S019,P013,72,6.42,0.0,462.24
2024-02-28,S007,P034,7,7.22,0.0,50.54
2024-02-12,S002,P095,14,15.0,0.0,210.0
2024-06-26,S006,P092,27,5.29,0.08,131.4
2024-03-17,S003,P087,52,2.93,0.0,152.36
2024-12-02,S009,P005,99,8.41,0.0,832.59
2024-02-03,S015,P070,67,13.35,0.0,894.45
2024-01-31,S005,P112,16,5.42,0.0,86.72
2024-07-09,S009,P101,19,13.9,0.0,264.1
2024-06-09,S019,P067,71,14.35,0.0,1018.85
2024-06-05,S010,P016,27,11.9,0.0,321.3
2024-02-05,S010,P057,69,15.41,0.0,1063.29
2024-08-03,S018,P044,24,3.61,0.0,86.64
2024-05-10,S003,P006,11,14.37,0.0,158.07
2024-06-15,S007,P103,81,9.2,0.1,670.68
2024-05-16,S013,P025,70,9.76,0.18,560.22
2024-01-05,S004,P053,57,13.61,0.0,775.77
2024-08-18,S007,P002,25,3.11,0.12,68.42
2024-05-12,S018,P090,119,7.01,0.0,834.19
2024-02-27,S010,P054,33,12.05,0.0,397.65
2024-10-15,S020,P021,126,10.03,0.0,1263.78
2024-04-11,S002,P003,5,3.91,0.16,16.42
2024-01-02,S016,P048,59,8.83,0.0,520.97
2024-02-03,S001,P077,11,8.2,0.0,90.2
2024-08-13,S014,P058,79,10.59,0.0,836.61
2024-09-27,S018,P056,40,8.68,0.0,347.2
2024-05-16,S002,P035,67,3.08,0.18,169.22
2024-01-24,S006,P020,52,9.83,0.0,511.16
2024-02-15,S012,P004,65,2.59,0.0,168.35
2024-03-14,S002,P023,33,11.89,0.0,392.37
2024-11-07,S004,P091,57,6.24,0.0,355.68
2024-11-27,S017,P058,83,10.58,0.0,878.14
2024-06-22,S011,P024,29,10.16,0.15,250.44
2024-01-15,S008,P036,27,3.78,0.0,102.06
2024-03-27,S005,P078,100,2.66,0.0,266.0
2024-07-09,S017,P063,10,4.51,0.09,41.04
2024-06-14,S014,P055,4,9.48,0.0,37.92
2024-09-06,S007,P013,78,6.09,0.0,475.02
2024-06-02,S006,P086,77,7.96,0.0,612.92
2024-07-19,S009,P058,46,10.36,0.19,386.01
2024-11-05,S008,P026,14,7.19,0.0,100.66
2024-01-27,S005,P029,61,13.94,0.0,850.34
2024-12-12,S015,P088,85,12.83,0.0,1090.55
2024-10-30,S006,P012,88,8.13,0.0,715.44
2024-11-16,S005,P077,11,8.14,0.0,89.54
2024-08-08,S017,P021,75,9.57,0.17,595.73
2024-05-17,S003,P048,91,9.23,0.0,839.93
2024-11-21,S006,P023,32,12.48,0.0,399.36
2024-09-02,S013,P071,66,4.92,0.23,250.03
2024-07-18,S006,P083,54,7.9,0.22,332.75
2024-01-05,S014,P019,62,5.14,0.0,318.68
2024-04-18,S003,P101,130,13.06,0.0,1697.8
2024-11-18,S008,P041,43,15.37,0.0,660.91
2024-06-04,S018,P021,40,10.16,0.0,406.4
2024-05-06,S001,P116,100,7.47,0.0,747.0
2024-05-15,S017,P058,62,10.3,0.0,638.6
2024-04-20,S019,P098,15,12.49,0.0,187.35
2024-07-08,S006,P010,4,3.24,0.0,12.96
2024-10-05,S001,P028,50,6.03,0.0,301.5
2024-07-30,S003,P028,10,6.29,0.06,59.13
2024-11-24,S011,P064,29,15.3,0.0,443.7
2024-04-29,S020,P033,20,12.33,0.0,246.6
2024-12-23,S014,P069,75,14.2,0.0,1065.0
2024-01-04,S007,P088,49,12.97,0.23,489.36
2024-11-11,S014,P005,58,8.74,0.0,506.92
2024-08-29,S011,P045,123,12.77,0.0,1570.71
2024-08-20,S018,P012,41,8.26,0.0,338.66
2024-01-09,S004,P104,104,7.82,0.0,813.28
2024-12-22,S017,P107,85,4.48,0.0,380.8
2024-01-19,S002,P066,67,3.3,0.0,221.1
2024-09-20,S016,P062,72,14.89,0.0,1072.08
2024-07-07,S013,P035,24,3.07,0.09,67.05
2024-04-01,S016,P056,41,8.53,0.0,349.73
2024-12-07,S008,P019,94,5.33,0.19,405.83
2024-11-12,S003,P091,33,6.4,0.0,211.2
2024-05-01,S016,P009,21,2.14,0.2,35.95
2024-11-30,S017,P027,40,4.89,0.0,195.6
2024-01-27,S002,P009,71,2.08,0.0,147.68
2024-01-05,S006,P052,77,2.27,0.0,174.79
2024-03-15,S020,P042,42,6.03,0.19,205.14
2024-11-07,S005,P084,53,6.11,0.0,323.83
2024-04-04,S011,P030,18,11.26,0.0,202.68
2024-01-04,S011,P071,100,4.82,0.0,482.0
2024-06-16,S007,P107,78,4.32,0.0,336.96
2024-08-13,S017,P066,72,3.29,0.0,236.88
2024-03-06,S004,P094,16,14.98,0.0,239.68
2024-10-05,S002,P018,81,6.01,0.22,379.71
2024-12-11,S005,P014,136,13.6,0.0,1849.6
2024-11-07,S001,P030,80,10.66,0.0,852.8
2024-11-05,S016,P031,33,8.3,0.0,273.9
2024-10-19,S020,P040,106,8.51,0.0,902.06
2024-03-29,S006,P014,24,13.76,0.0,330.24
2024-10-28,S012,P105,33,14.71,0.0,485.43
2024-08-19,S018,P112,6,5.31,0.0,31.86
2024-03-04,S002,P017,55,4.58,0.0,251.9
2024-11-02,S017,P110,76,8.71,0.0,661.96
2024-10-13,S016,P040,16,8.48,0.0,135.68
2024-05-29,S016,P002,18,3.07,0.0,55.26
2024-07-12,S018,P110,101,8.05,0.0,813.05
2024-11-06,S008,P097,52,11.26,0.0,585.52
2024-07-30,S006,P101,81,13.76,0.0,1114.56
2024-06-07,S008,P064,72,15.29,0.0,1100.88
2024-01-18,S017,P058,54,10.84,0.0,585.36
2024-12-25,S012,P118,10,10.91,0.14,93.83
2024-11-02,S011,P065,7,4.16,0.0,29.12
2024-01-28,S002,P028,84,6.27,0.0,526.68
2024-06-17,S002,P009,81,2.13,0.0,172.53
2024-09-09,S015,P075,81,14.82,0.0,1200.42
2024-11-18,S018,P004,9,2.71,0.0,24.39
2024-01-22,S011,P108,88,11.75,0.24,785.84
2024-08-18,S017,P008,21,13.74,0.0,288.54
2024-11-29,S002,P018,14,6.19,0.0,86.66
2024-09-26,S011,P045,127,12.66,0.0,1607.82
2024-07-18,S018,P011,114,15.09,0.0,1720.26
2024-07-06,S005,P009,57,2.09,0.0,119.13
2024-08-19,S015,P103,66,9.07,0.0,598.62
2024-06-06,S010,P073,54,2.29,0.0,123.66
2024-01-03,S003,P027,101,4.78,0.0,482.78
2024-09-17,S018,P076,70,8.85,0.18,507.99
2024-09-24,S010,P032,49,10.33,0.0,506.17
2024-03-26,S002,P066,54,3.3,0.08,163.94
2024-02-02,S014,P048,20,8.74,0.0,174.8
2024-05-23,S008,P031,87,8.38,0.0,729.06
2024-06-03,S004,P118,22,11.14,0.0,245.08
2024-02-13,S016,P104,54,8.22,0.0,443.88
2024-06-18,S008,P055,38,9.3,0.0,353.4
2024-12-20,S008,P033,116,12.53,0.0,1453.48
2024-11-25,S018,P014,80,14.03,0.09,1021.38
2024-12-04,S001,P031,47,7.96,0.0,374.12
2024-02-25,S019,P057,68,15.18,0.12,908.37
2024-03-02,S010,P112,41,5.57,0.0,228.37
2024-08-15,S011,P091,104,6.66,0.0,692.64
2024-02-24,S014,P113,28,10.09,0.11,251.44
2024-09-14,S017,P071,19,4.82,0.0,91.58
2024-09-14,S013,P001,55,3.0,0.0,165.0
2024-10-25,S009,P042,45,5.98,0.12,236.81
2024-03-29,S009,P045,35,12.8,0.0,448.0
2024-05-30,S007,P116,10,8.07,0.0,80.7
2024-09-04,S018,P091,48,6.47,0.0,310.56
2024-03-19,S013,P098,31,12.06,0.0,373.86
2024-12-13,S013,P103,54,8.59,0.0,463.86
2024-03-06,S006,P100,41,7.2,0.0,295.2
2024-02-20,S009,P073,45,2.31,0.0,103.95
2024-10-03,S012,P104,45,8.18,0.0,368.1
2024-10-30,S009,P007,38,11.55,0.0,438.9
2024-12-26,S006,P035,51,3.17,0.0,161.67
2024-06-10,S012,P067,20,13.98,0.0,279.6
2024-02-14,S008,P098,12,11.84,0.0,142.08
2024-04-07,S017,P051,54,3.17,0.0,171.18
2024-06-09,S008,P010,88,3.16,0.0,278.08
2024-02-18,S010,P083,54,7.89,0.0,426.06
2024-06-25,S002,P059,16,12.39,0.0,198.24
2024-02-19,S015,P025,59,9.41,0.18,455.26
2024-08-09,S005,P005,106,8.6,0.0,911.6
2024-12-28,S003,P039,54,10.58,0.0,571.32
2024-05-05,S017,P103,58,8.7,0.0,504.6
2024-07-18,S017,P008,75,13.5,0.0,1012.5
2024-12-24,S004,P012,12,8.18,0.0,98.16
2024-09-12,S004,P064,48,14.95,0.0,717.6
2024-05-02,S004,P107,91,4.46,0.0,405.86
2024-01-31,S013,P016,42,12.37,0.0,519.54
2024-01-22,S012,P115,81,5.55,0.0,449.55
2024-09-06,S015,P007,63,11.15,0.0,702.45
2024-11-02,S011,P024,130,10.26,0.0,1333.8
2024-07-01,S004,P071,84,5.01,0.0,420.84
2024-08-09,S018,P065,45,4.14,0.0,186.3
2024-02-24,S007,P084,63,6.03,0.0,379.89
2024-02-28,S001,P002,28,3.17,0.0,88.76
2024-07-08,S004,P047,41,6.49,0.2,212.87
2024-11-29,S007,P006,31,15.16,0.0,469.96
2024-08-13,S005,P072,92,15.11,0.1,1251.11
2024-10-28,S004,P041,13,15.39,0.0,200.07
2024-10-24,S018,P053,97,13.13,0.0,1273.61
2024-09-03,S010,P072,23,14.72,0.0,338.56
2024-04-10,S018,P091,54,6.46,0.0,348.84
2024-07-30,S001,P008,110,14.34,0.0,1577.4
2024-11-17,S018,P056,118,8.59,0.0,1013.62
2024-08-27,S007,P036,57,4.0,0.08,209.76
2024-10-04,S011,P074,70,4.69,0.0,328.3
2024-01-22,S007,P109,84,9.07,0.0,761.88
2024-01-01,S016,P098,47,11.9,0.0,559.3
2024-03-05,S008,P071,62,5.07,0.0,314.34
2024-01-08,S017,P019,54,5.11,0.21,217.99
2024-05-23,S020,P057,94,15.61,0.0,1467.34
2024-09-10,S012,P117,41,8.14,0.0,333.74
2024-01-16,S010,P101,54,13.14,0.0,709.56
2024-05-28,S002,P078,20,2.57,0.0,51.4
2024-12-04,S007,P076,87,9.28,0.0,807.36
2024-05-12,S003,P006,22,14.8,0.0,325.6
2024-12-01,S014,P044,99,3.48,0.11,306.62
2024-01-05,S006,P048,57,8.82,0.0,502.74
2024-09-23,S004,P077,18,7.94,0.0,142.92
2024-08-26,S011,P109,130,8.51,0.0,1106.3
2024-12-05,S006,P044,80,3.48,0.0,278.4
2024-08-20,S006,P116,77,7.76,0.0,597.52
2024-04-24,S018,P115,35,5.57,0.0,194.95
2024-12-01,S010,P052,40,2.33,0.0,93.2
2024-05-14,S013,P091,63,6.56,0.0,413.28
2024-12-09,S003,P051,124,3.1,0.0,384.4
2024-03-25,S020,P082,88,8.28,0.0,728.64
2024-03-20,S010,P030,79,11.23,0.0,887.17
2024-05-18,S011,P050,42,6.99,0.0,293.58
2024-08-13,S004,P057,71,15.06,0.0,1069.26
2024-04-21,S006,P095,45,14.75,0.0,663.75
2024-10-23,S001,P026,40,6.83,0.22,213.1
2024-02-06,S015,P112,13,5.45,0.0,70.85
2024-01-31,S013,P087,13,2.93,0.0,38.09
2024-06-01,S012,P111,71,3.96,0.0,281.16
2024-11-28,S006,P078,64,2.74,0.0,175.36
2024-07-18,S013,P108,41,11.58,0.0,474.78
2024-02-28,S014,P011,67,14.96,0.0,1002.32
2024-08-19,S001,P035,26,3.15,0.0,81.9
2024-09-19,S004,P112,102,5.6,0.0,571.2
2024-02-29,S005,P061,97,5.17,0.0,501.49
2024-11-26,S014,P101,8,13.47,0.0,107.76
2024-05-20,S019,P006,84,14.95,0.0,1255.8
2024-06-02,S005,P098,89,11.83,0.0,1052.87
2024-10-20,S004,P015,96,2.66,0.0,255.36
2024-07-29,S007,P008,31,14.01,0.0,434.31
2024-06-18,S010,P092,51,5.59,0.0,285.09
2024-03-15,S010,P076,28,9.16,0.24,194.92
2024-09-23,S018,P020,88,9.77,0.07,799.58
2024-10-11,S007,P118,25,10.87,0.0,271.75
2024-06-23,S018,P117,24,7.94,0.0,190.56
2024-12-21,S012,P116,15,7.69,0.0,115.35
2024-10-31,S020,P052,93,2.27,0.0,211.11
2024-05-07,S016,P116,86,7.37,0.0,633.82
2024-04-04,S001,P033,92,12.26,0.0,1127.92
2024-07-02,S003,P029,42,13.88,0.0,582.96
2024-04-05,S006,P016,75,12.12,0.0,909.0
2024-09-24,S018,P066,11,3.45,0.0,37.95
2024-12-16,S005,P026,107,7.1,0.0,759.7
2024-04-03,S013,P116,54,7.48,0.1,363.53
2024-02-16,S004,P071,22,5.12,0.07,104.76
2024-02-24,S009,P046,41,8.06,0.0,330.46
2024-12-24,S018,P057,75,15.46,0.0,1159.5
2024-12-18,S005,P067,150,13.92,0.0,2088.0
2024-10-11,S014,P095,80,14.22,0.0,1137.6
2024-07-17,S008,P115,10,5.52,0.0,55.2
2024-02-04,S012,P025,5,9.91,0.0,49.55
2024-05-22,S006,P063,79,4.65,0.0,367.35
2024-09-05,S020,P081,27,13.21,0.0,356.67
2024-06-20,S002,P105,71,14.95,0.0,1061.45
2024-06-16,S018,P008,75,13.69,0.0,1026.75
2024-09-14,S004,P100,20,7.16,0.0,143.2
2024-10-31,S006,P048,62,9.05,0.0,561.1
2024-07-30,S002,P048,64,8.79,0.0,562.56
2024-12-22,S015,P054,102,11.6,0.0,1183.2
2024-04-22,S011,P047,117,6.73,0.0,787.41
2024-03-02,S017,P119,72,8.83,0.0,635.76
2024-01-09,S016,P023,18,12.41,0.0,223.38
2024-04-08,S003,P016,49,12.53,0.0,613.97
2024-11-22,S010,P022,61,5.3,0.0,323.3
2024-02-13,S016,P050,65,7.18,0.0,466.7
2024-05-15,S011,P007,35,11.54,0.06,379.67
2024-03-31,S010,P119,13,9.29,0.0,120.77
2024-02-21,S017,P061,65,5.08,0.0,330.2
2024-05-24,S009,P077,74,8.09,0.0,598.66
2024-06-23,S009,P091,50,6.5,0.0,325.0
2024-10-24,S019,P090,55,7.11,0.0,391.05
